SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Reference,brown_algae,bladder_chain_kelp,red_algae,articulated_coralline_algae,encrusting_coralline_algae,sea_tongue,orange_cup_coral,La_Jolla_cup_coral,ornate_tube_worm,scaled_wormsnail,tunicates,Miscellaneous_Invertebrates_w_spiny_brittle_stars,acid_weed,green_algae,agar_weed,miscellaneous_plants,sponges,club_tipped_anemone,colonial_sand_tube_worm,bryozoans,Southern_staghorn_bryozoan,aggregated_red_sea_cucumber,spiny_brittle_star,Miscellaneous_Invertebrates_wo_spiny_brittle_stars,island_kelpfish,California_brown_sea_hare,Coronado_urchin,blackeye_goby,gumboot_chiton,chestnut_cowrie,Southern_sea_palm,threaded_abalone,white_abalone,oar_weed,blue_banded_goby,California_spiny_lobster,ochre_sea_star,California_sea_palm,devil_weed,stalked_tunicate,California_hydrocoral,white_spotted_rose_anemone,wakame,wavy_turban_snail,warty_sea_cucumber,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,rock_scallop,pink_abalone,green_abalone,red_abalone,Kellets_whelk,red_gorgonian,white_sea_urchin,giant_kelp,giant_keyhole_limpet,brown_gorgonian,sunflower_star,orange_puffball_sponge,red_turban_snail,California_golden_gorgonian,queen_tegula,total_benthic_biomass,total_biomass,simpson,richness_2005,shannon_2005,copper_rockfish,kelp_surfperch,painted_greenling,rainbow_surfperch,Rockfish_YOY,sculpin_spp.,speckled_sanddab,surfperch_spp.,tubesnout,brown_rockfish,top_smelt,vermillion_rockfish,coralline_sculpin,gopher_rockfish,kelpfish_spp.,giant_kelpfish,kelp_greenling,soupfin_shark,cusk_eel_spp.,larval_fish_spp.,swell_shark,bat_ray,fringehead_spp.,jack_mackerel,c_o_turbot,Pacific_angel_shark,black_rockfish,grass_rockfish,stripedfin_ronquil,ronquil_spp.,gunnel_spp.,clingfish_spp.,crevice_kelpfish,shiner_surfperch,zebra_perch,spotted_kelpfish,bocaccio,prickleback_spp.,yellowtail,sanddab_spp.,Pacific_barracuda,horn_shark,California_moray_eel,zebra_goby,Pacific_bonito,yellowfin_fringehead,baitfish_spp.,Pacific_mackerel,onespot_fringehead,finescale_triggerfish,barred_sand_bass,black_croaker,sargo,orangethroat_pikeblenny,thornback_ray,halfbanded_rockfish,white_seabass,plain_cardinalfish,leopard_shark,giant_black_sea_bass,California_halibut,swallowtail_damselfish,wolf_eel,monkeyface_prickleback,broadnose_sevengill_shark,sarcastic_fringehead,plainfin_midshipman,walleye_surfperch,ocean_sunfish,ocean_whitefish,blacksmith,black_surfperch,striped_surfperch,opaleye,rock_wrasse,garibaldi,halfmoon,lingcod,senorita,kelp_bass,rubberlip_surfperch,pile_perch,California_scorpionfish,cabezon,kelp_rockfish,black_and_yellow_rockfish,blue_rockfish,olive_rockfish,treefish,California_sheephead_female,California_sheephead_male,total_fish_biomass
16,SB,Santa Barbara Island,CAT,Cat Canyon,2008,Outside,TRUE,0,0,3.5000000000000004,0.5,66.5,0,1,1.17,0,0.16999999999999998,0.5,0,0,0,0,0.67,0,0.67,0,1.67,0,0,0,1.17,83.4,200,0,333.4,0,166.6,0,0,0,0,0,5.6,0,0,0,0,0,0,0,45.62207192783248,171.6687509012237,1.3501698288654167,2.184641778852322,169.7765085623168,125.69275458625839,3.0747020423580236,0,0,0,0,0,0.8919754670845588,0,0,0,0.45661013375087856,0.35510281810169847,0,0,14.236963315071273,535.3102513617155,58214.39851846389,0.6784535638850663,67,0.5352034998940872,0,0,10.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659.98585081159,0,0,0,689.1835580567429,7468.90079627417,839.4954388912595,0,1367.121698996068,1656.7853288257052,0,0,0,0,254.08872424672816,0,0,0,0,2159.7607627602747,3744.2219746885467,28839.544133551084
16,SB,Santa Barbara Island,CAT,Cat Canyon,2009,Outside,TRUE,0,0,3,0.83,52.17,0,0.16999999999999998,1.17,0.16999999999999998,0.5,1.5,0,0,0,0,0.5,0.16999999999999998,1.17,0,2,0,0,0,9.33,416.6,291.6,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.86013458948479,25.7087047974546,2.4134591401363794,2.5809714872669307,124.35574160313878,197.94742676149787,4.237325557413121,0,0,0,0,0,0.8755157553738608,0,0.6060304714053577,0,0,0,0,0,6.498729596632196,462.0840397598039,35686.527061117784,0.7149812541303666,73,0.35962830340336716,0,0,9,0,0,1.5,0,0,115,0,0,3.75,1,0,0,15,0,0,0,250,0,1,0,0,0,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534.100021856647,0,0,2018.6902625535338,0,4395.854337385467,0,0,1466.5083730254782,1694.3111325125892,0,0,0,0,324.3437585629676,0,0,0,0,2239.4262186640567,1938.9874061182486,17612.221510678988
16,SB,Santa Barbara Island,CAT,Cat Canyon,2010,Outside,TRUE,42.5,0,16.5,0.67,68.17,0,0,0.67,0,0.16999999999999998,0.67,0,1.83,0,0,14.000000000000002,0,0.5,0,3.6700000000000004,0,0,0,5.83,0,761.1999999999999,83.4,666.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.41986930865558,64.63916829425189,2.3319530782491147,1.6891329386791387,141.7347291652383,128.15885296830984,0.9139291271277318,0,0,0,1.0019444921931742,0,0,12.847869124444445,0,0.19845476193724967,0,0,0,0,14.003449612310343,436.9393528713968,47634.228996406666,0.8203697448428995,70,0.8568103228822627,0,0,8.5,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.8245395235308,1290.1952207432896,585.1128449361256,0,844.83503168151606,254.1358354667469,3912.995825021997,1222.5262533974594,0,7537.070833309911,567.1153586849697,0,463.39523352549065,0,1263.7416846531287,992.0464326192405,0,0,0,359.88172463673806,3705.7680035674903,0,23598.644821767633
16,SB,Santa Barbara Island,CAT,Cat Canyon,2011,Outside,TRUE,0,0,2.5,0.5,41.17,0,1.3299999999999998,0.5,0,0,0.67,0,0,0,0,0.16999999999999998,0.16999999999999998,1,8.5,1.3299999999999998,0,0,0,19.17,83.4,716.6,0,166.6,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89645714793743,54.90071401820842,1.5705667397401324,5.2479927740954535,356.74494915550144,462.48182749613585,3.004796262900578,0.010981679163149592,0,0,0,0,0.0062571641277852485,0,0.5664379758195828,0,0,0.21419944527177134,0,0.44475404220328385,15.440599441151239,966.5305333422561,47359.90716943491,0.7475593004524841,77,0.5477488015451429,1,0,17,0,0,3,0,0,0,0,0,0,1.75,2,0,0,0,0,0,20,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589.331361475491,711.0748176606905,0,1736.864368389659,0,5598.322798168832,0,0,2816.3683351428085,9.43124233230886,0,0,0,1080.4481373673618,132.4598380238555,690.0444604448277,137.54895010365388,62.33287761550005,0,2086.045784391669,1546.415346929669,23196.688318046326
16,SB,Santa Barbara Island,CAT,Cat Canyon,2012,Outside,TRUE,1.17,0,2.17,0.16999999999999998,35.33,0,0.5,1,0,3.5000000000000004,1.5,0,0,0,0,0.67,0.16999999999999998,3.83,14.000000000000002,1.83,0,0,0,10.83,0,1363.8,0,333.4,0,250,83.4,0,0,0,0,0,10,0,0,0,0,0,0,21.501789712151837,35.44715907349808,0.5754106898916008,4.242942338287604,113.23257150728662,283.8240077597598,6.353963749993903,0,0.0047798638942452894,0,0,0,0,0.0127159995,0.6441460002257827,0.10946574659913748,0.05921842765269398,0.12767137007879534,0,0.7802316682812562,2.6451803532622415,469.5612542603636,48037.72865671084,0.7148288645196801,76,0.387052724415858,0,0,16.5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5487.9891809584615,1652.054608094796,0,1067.8423658585518,0,6281.00824141382,1358.3625037749548,0,460.69812527915525,750.3993351517554,0,0,0,425.0429559674953,0,0,2645.490254542347,0,0,3655.196130183901,0,23784.083701225238
16,SB,Santa Barbara Island,CAT,Cat Canyon,2013,Outside,TRUE,4.33,0,18.83,0.67,47.5,0,0.33,0,0,1.17,2.5,0,0,1,0,12.17,0.33,0,14.000000000000002,1.67,0,0,0,25.83,83.4,241.60000000000002,0,750,0,250,0,0,0,0,0,5.6,30,0,0,0,0,0,0,22.997796013384033,25.7087047974546,0.0018839288270118618,1.4720092713352575,42.596291368847346,350.7514591233915,2.8051657793000673,0.007285302009173889,0,0,0,0,0,8.39176739588785,0.3224327228763867,0,0,0.06912030583934652,0.003569630528775992,0,4.306509727282285,459.43399536696364,81448.76621997831,0.8199378526521304,82,0.40965232164663423,0,12,20.4,0,166.8,2,0,0,0,0,0,11.2,2,0,0,4,0,0,0,0,0,1.75,0,0,0,1,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5506.309476317879,949.4705304553537,0,1826.0673020604734,16.35104872147126,6451.714217266801,815.0175022649729,0,4835.942112951239,660.4962151981731,0,463.39523352549065,0,3546.7412005821297,738.1743880077926,0,400.4270957283369,1055.3391841634625,478.31312590081416,9006.685504472734,3744.2219746885467,40494.66611230567
16,SB,Santa Barbara Island,CAT,Cat Canyon,2014,Outside,TRUE,4.67,1.3299999999999998,2,0.33,63.67,0,0.16999999999999998,0,0,1.17,0.83,0,0,0,0.16999999999999998,13.5,0.16999999999999998,0.16999999999999998,0,1.3299999999999998,0,0,0,5.5,0,313.8,83.4,750,0,166.6,0,0,0,0,0,16.6,0,0,300,0,0,0,0,69.45183571305198,64.63916829425189,0.16897597332614792,0,88.6066955088489,670.153765821226,5.104565855504929,0.03321975523367377,0,0,0.008998472820678824,0,0.00258460802991291,9.309342214596773,0.4206307849262654,0,0,0.12147984072658197,0.6188830785822712,0,12.762789991510664,921.4029359126366,85775.96221850926,0.7326242523491799,81,0.5234150846630744,0,1.6666666666666667,16.5,0,3.1666666666666665,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2.3333333333333335,3,0,1,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204.050272277525,1937.124952406261,0,4858.967046868159,113.57119230749196,7455.221981241096,3068.5500174451563,0,5138.8633614873925,2658.9377983618515,0,8.237996093622087,0,2630.4772493776877,1528.0984514547852,0,1756.0910268907053,384.36364835200504,0,1940.5026720460226,3744.2219746885467,42427.27964129831
16,SB,Santa Barbara Island,CAT,Cat Canyon,2015,Outside,TRUE,4.83,0.5,1.3299999999999998,4,57.17,0,0,0,0,1.67,0.33,0,0,0,0,3,0,0,0.16999999999999998,0,0,0,0,0.83,0,69.4,2583.4,0,0,333.4,83.4,0,0,0,0,19.400000000000002,0,0,34270,0,0,0,0,154.43484979910548,25.7087047974546,0,0,161.07308863558293,356.4465410117326,3.69417894914177,0.18349217256338088,0.007348404888177634,0,0.019447009027491666,0.0051375472838570135,3.084236664499298e-4,0.7129437053,0.03366723931230311,0,0,0.015796613092577388,0.998079530279185,0.7802316682812562,2.3681455187724634,706.4819610254846,65022.59639992119,0.7270860279901888,76,1.2532602967150686,0,0,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.99352890596346,7532.395398832927,107.74673212972458,0,2628.893705097802,2360.8435317956546,7964.908778291681,3004.6444820043375,0,538.723108207134,2057.232932190987,0,0,25.343880006805477,0,324.3437585629676,0,121.87455797823912,103.76703932498488,283.91033516252674,5048.435450956117,0,32158.057219447852
16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,Outside,TRUE,35.67,1.17,3.17,36.67,51.17,0,0,0,0.16999999999999998,0.67,4.17,0,0,0.33,0,0,0,0,0,17.669999999999998,0,0,0,2.33,166.6,202.8,1916.6000000000001,0,0,583.4,583.4,0,0,0,0,5.6,0,0,46940,0,0,0,0,125.39776651515909,93.8311775150057,0,0,93.96409878186854,10.853503087487056,0.1767493200831861,0,0,0,0.9000927432156212,0,0.0021641846463680858,0.50863998,0,0,0,0,0,0.04555763439288113,1.0047184558605085,326.684468217719,56216.43703259201,0.856529059619658,77,1.0073517810697716,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375.257988761308,134.87454535076193,0,844.83503168151606,2226.3296460588203,7730.9605899701755,1240.1869803486313,0,2336.837691099143,2670.5003037917004,0,0,284.47450194963744,0,0,0,0,0,0,6100.61900317545,0,27944.876282187146
16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,Outside,TRUE,8.17,0,2.83,24.169999999999998,48.5,0,0,0.5,0,1.5,6.67,0,0,0,0.16999999999999998,3.17,0,0,19.17,8.17,0,0,0,1.17,166.6,0,166.6,0,0,0,0,0,0,0,0,16.6,0,0,29110,0,0,0,0,294.84737557107746,25.7087047974546,0.0011635643915214068,0.030490729055063802,134.91215659500716,11.58996528958023,1.9969719169838993,0.08462878328393746,0.09211626459773978,0,0.04587106729626375,0,0.0016918694619489603,104.55931791398733,0,0,0,0.023672609809015404,0,0.04790724871679507,0.6805522839024631,574.6225865046055,67159.53916725115,0.8176591872937387,76,1.227930502165626,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14767.025217752589,699.344175190572,0,228.73613351719044,4256.924227968864,6026.475801216692,138.59757863027227,0,322.46317022210684,3635.270775230503,0,43.759407302932864,0,0,50.266790754670645,0,0,387.9449141999465,402.551945825506,2333.098152561427,0,33292.45829037327
16,SB,Santa Barbara Island,CAT,Cat Canyon,2018,Outside,TRUE,30.5,0.83,4.5,34.5,46.67,0,0,0.5,0.16999999999999998,2.5,6.329999999999999,0,0,0,0,0,0,0,11.67,18.5,0,0,0,3,666.6,0,416.6,0,0,83.4,0,0,0,0,0,11.2,0,0,16930,0,0,0,0,436.8319860775047,15.993604128787734,0.0018365837999264252,0,151.48438710637782,43.35122672370645,2.5937657279154585,0.09766914279330989,4.360134641495074,0,0.18510240901220223,0,8.976889990739486e-5,53.90133717881578,0,0,0,0.024859773315254567,0,0.12221127450997388,0.12760188480148135,709.0758124217351,104543.4683323134,0.8245945575501048,73,1.5107925413253551,0,1,0,0,0,0,0,0,0,0,45,0,0,0,0,28.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288.2681456576215,794.6898858689634,0,0,5151.450521248677,5527.393915522065,113.76665389697416,0,1942.6649069614955,8208.835835422933,0,71.87381646092726,204.18142142987796,0,364.00299800361097,0,0,0,0,19298.144337008933,6951.923822463749,51917.19625994583
16,SB,Santa Barbara Island,CAT,Cat Canyon,2019,Outside,TRUE,87.83,0.83,10.17,63.33,59.330000000000005,0,0,0,0,5.17,0.5,0,0,0.83,0,0,0,0.33,0,2.5,0,0,0,5,333.4,0,83.4,0,0,166.6,0,0,0,0,0,30.599999999999998,0,0,8600,0,0,0,0,93.55319557734768,25.7087047974546,0.04149015034806,0.035647514819350586,203.0334184293752,42.430115484149496,1.1365851771989972,0,2.1291627700514746,0,0.5768924446288183,0,2.146765839073153e-5,2.8018303983050847,0,0,0,0,0,0,0,371.44706421133714,73573.85918631249,0.8314725432080866,70,1.6389769151957516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6234.546710371427,711.0748176606905,0,199.4687644893448,2241.7283191383513,5081.055046676155,815.0175022649729,0,2926.0708985622477,3973.757647337707,0,0,0,0,0,0,0,0,0,6505.496383608088,7912.989970941592,36601.20606105058
21,SM,San Miguel Island,MM,Miracle Mile,2005,Outside,FALSE,1.3299999999999998,1,49.17,24.5,36.5,4.83,1.17,0,0.16999999999999998,0,9.5,0,0,0.16999999999999998,0,0,6.83,0.16999999999999998,2.83,7.5,0,0,0,8.83,0,0,0,83.4,0,83.4,2333.4,0,0,0,0,0,0,2916.6,0,166.6,0,344.4,0,0,54.90071401820842,17.174849223384275,10.617898876751312,1693.501444046941,16.366356226878022,2.1129166109104665,0,0,483.1222289892333,2.718873974957641,0,0,28.546866007956524,3.9059350180209216,0,0.5029049465174013,24.134309387411864,0,0,0,2337.6052973271712,2337.6052973271712,0.8637586712673655,33,1.84999710485572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,Outside,FALSE,1.3299999999999998,3.83,72,43.830000000000005,23.169999999999998,7.33,0.33,0,0.5,0,24.33,0,1.83,0.16999999999999998,0,0,5,0.33,0.16999999999999998,5.5,0,0,0,11,0,0,0,0,0,0,1999.9999999999998,0,0,0,0,0,0,3083.2000000000003,0,0,0,436.2,0,0,25.7087047974546,13.902190575016418,7.827543429691341,918.6202305779286,0.6105495898367156,0.08314809041337404,0,0,448.7007712786833,2.912812548658105,0,0,21.941332470588232,4.558435732663802,0,2.710701537729396,36.0660334872395,7.604279361456979,0,0,1491.2467334773603,59724.42711371387,0.8792416895994986,81,2.012608475640294,0,5.5,16,0,2,1,0,0,5.5,0,0,1,1,0,1.5,2,0,0,0,0,0,0,0,0,0,0,1.75,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1620.8758980576254,2811.5956456804083,0,0,0,0,3869.9843857106016,1404.9118573773358,0,1224.423963240586,463.39523352549065,0,1683.818955745461,4409.736618416726,1638.8555935564657,2837.1514475450535,3594.1012202430643,478.31312590081416,3079.4262451186223,0,29116.590190118255
21,SM,San Miguel Island,MM,Miracle Mile,2007,Outside,FALSE,2.17,0,70.5,33.33,41,3.3300000000000005,1.17,0,1.3299999999999998,0.33,16.5,0,0,0,0.67,0,8.83,0.33,0,22.5,0,0,0,18.33,0,0,0,83.4,0,0,2666.6000000000004,0,0,0,0,0,0,3916.6,0,0,0,413.8,0,0,25.7087047974546,24.277232736930763,7.098676142174359,1020.3064109964789,7.345939790784671,2.3933002227055202,0,0,579.60890919882,3.526412841851098,0,0,44.7374294409,3.1381532261283134,0,4.155938921545918,25.009384189162475,6.181568074786404,0,0,1753.488060579723,1753.488060579723,0.8741968286847908,34,1.9653893251019872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,Outside,FALSE,0,0.5,32.33,16.669999999999998,23,6.83,0.16999999999999998,0,0.67,0,13,0,0,0,0.16999999999999998,0,8.5,0.16999999999999998,7.33,14.829999999999998,0,0,0,18.17,0,0,0,0,0,0,1666.6000000000001,0,0,0,0,0,0,1166.6,0,416.6,0,566.6,0,0,15.993604128787734,34.03369996016789,9.458357667323252,1476.7205927556654,100.39257093094199,3.836756594539315,0,0,532.2624441651141,2.617022225980088,0,0,27.441126921000002,3.8370191064318493,0,2.579936134832337,31.172954531927672,0,0,0,2240.3460851227114,41924.18269594001,0.8569826417967504,75,1.8122693961963576,1,1,8.666666666666666,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.2305460609996,3392.344662624686,0,0,0,0,994.4052429052837,1496.1554134570351,0,0,129.9035464597869,0,1268.0726767321867,2235.5597664106185,517.5333453336208,1380.6563759181663,596.2552470303845,219.58946390525165,929.439269734152,4241.772748836478,19841.91830540865
21,SM,San Miguel Island,MM,Miracle Mile,2009,Outside,FALSE,0,1.83,75.17,26.669999999999998,46.67,3.5000000000000004,0.83,0,0.5,0,12,0,16.669999999999998,0.16999999999999998,0,1.67,10.17,1,0,6.329999999999999,0,0,0,5.83,0,0,0,0,0,0,250,0,0,0,0,0,0,833.4,0,83.4,0,483.4,0,0,25.7087047974546,22.029950072940146,5.972931498033986,1192.8140839406713,4.803280603351908,1.949122913441284,0,0,777.8697519343264,2.675583123437718,0,0,57.695367074452555,7.3790998412744,0,3.31406805360965,30.235256181300787,5.5892023285702095,0,0,2138.036402362865,28831.810396875193,0.8582802991292593,77,1.852789904202694,0,1.75,5.75,2,97.75,1.5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860.792578356876,1083.2820679145898,0,0,0,0,0,951.8472865896225,0,0,254.28465137106974,0,1263.7416846531287,2281.630300174198,129.23120830971408,1149.1925333126685,1553.3192123990982,30.00996558920555,860.1162388518413,929.439269734152,13346.886997256164
21,SM,San Miguel Island,MM,Miracle Mile,2010,Outside,FALSE,1,2.5,61.5,30.830000000000002,43.169999999999995,6.17,1,0,0.33,0.16999999999999998,14.67,0,0.16999999999999998,0,0.33,0,6.329999999999999,0,2,9.67,0,0,0,7.17,0,0,0,83.4,0,0,500,0,0,0,0,0,0,1583.2000000000003,0,333.4,0,347.2,0,0,64.63916829425189,30.10267840111531,8.307247131898484,750.5605992145023,7.437927867294278,0.31163740755317515,0,0,532.7786784070653,1.0254793004282088,0,0,37.022076990873785,3.3800682575118577,0,0.23706451684977348,40.856677330234604,20.178856084697042,0,0,1496.838159204276,50518.061033181104,0.8649597385660712,77,2.0576844894834068,0,1,8.4,0,11.2,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.1193799755528,8129.368769548453,0,0,0,0,994.4052429052837,0,0,0,974.0189792008889,0,2278.341719197597,3128.7286890191754,1068.1263514382433,3818.300979290058,0,11.243592383021575,3306.957734030139,0,24510.611436988413
21,SM,San Miguel Island,MM,Miracle Mile,2011,Outside,FALSE,2.67,0.5,59,19.17,23,0,1.3299999999999998,0,0.33,0,19.830000000000002,0,6.67,0.16999999999999998,0,0,3.6700000000000004,0.5,0.67,12.67,0,0,0,15.17,0,0,0,0,0,0,583.2,0,0,0,0,0,0,6083.4,0,250,0,516.5999999999999,0,0,25.7087047974546,26.072622574802672,4.416825380789056,437.6940476784079,2.9239763146916773,2.28902896231809,0,0,724.7381518544515,2.624483685037026,0,0,45.23128118444445,5.727018209486789,0,0.7509664275660717,54.14286991717936,31.315053292061883,0,0,1363.6350302786911,60146.970065519556,0.8641364835839496,79,2.0550632960396693,0,4.333333333333333,9.333333333333334,0,2.666666666666667,0,0,0,176,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2228.0249004261836,4209.498948339142,0,0,0,0,4425.72569760761,1564.283462635731,0,0,463.39523352549065,0,2899.8924551473997,7675.5215478136115,1078.745812817819,2662.3126381267716,853.011278516196,0,1331.2555426644792,0,29391.667517620434
21,SM,San Miguel Island,MM,Miracle Mile,2012,Outside,FALSE,0,2.17,71.5,37.5,51,0.5,4.33,0.5,0.33,0,3.83,0,0,0,2.5,0,8.83,1.67,0,18.17,0,0,0,24,0,0,0,0,2.8,0,750,0,0,0,0,0,0,1916.7999999999997,0,0,0,277.8,0,0,45.18561334954154,37.78535608459155,3.2935756056259096,706.5746613018979,6.988854243998715,0,0,0,593.8122245933188,0.7488740790462906,0,0,39.979102428,1.645398783180229,0,0.5062274514888493,28.718861842644763,20.093079109383105,0,0,1485.3318288727176,145955.33775509364,0.8617784472201161,79,1.9590121633651227,0,0,5.666666666666667,0,4,1,0,0,357,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7489.754766477733,3992.717168457167,0,0,0,0,34612.943358851415,1105.0185224129584,0,0,969.6727429957218,0,2205.7537063639656,12349.729308272603,1341.7984671811446,6439.379225505355,208.9148091204949,0,1519.3208874719037,0,72235.00296311046
